cpu_usage,assigned_mem
5957964.676724351,1995190.0
6022593.120572526,1997174.0
6067757.435665765,1996398.0
6090654.554109143,1995606.0
6272993.962908749,1992190.0
6163250.10180809,1992548.0
5995021.029822799,1990726.0
5994720.129233756,1986436.0
5975909.975116549,1986458.0
5979957.27365521,1988368.0
6203974.344029878,1989944.0
6099562.272189093,1990182.0
6039639.857581088,1994186.0
6022692.471195519,1991304.0
6059580.829306458,1990034.0
6143219.5782525735,1990310.0
6270936.8124972405,1993838.0
6170865.683679704,1996444.0
6232672.824112991,1996502.0
6261812.377278263,1995276.0
6147696.373951361,1997252.0
6039456.248807868,1998564.0
6353201.906074017,1997008.0
6259822.061647469,2002026.0
6278097.463029029,2003132.0
6295800.156128934,2001398.0
6296582.7516641645,2000078.0
6301447.132944246,1999246.0
6341356.316467299,1998572.0
6318104.1746208,1996718.0
6343474.277036462,1997750.0
6352239.839635194,1998872.0
6532902.895629046,1998874.0
6443485.349907579,2003512.0
6776243.969617585,2009606.0
6433117.90827661,2014358.0
6350045.69448426,2016066.0
6367560.364184488,2013354.0
6438477.067218017,2013846.0
6413684.684600278,2014230.0
6500180.726188399,2012098.0
6614518.964661279,2009646.0
6653193.4111567335,2007084.0
6672400.805579703,2007644.0
6582683.696712645,2007134.0
6600770.51550492,2009334.0
6811946.205257752,2012256.0
6749600.35639402,2016218.0
6796985.906599322,2020474.0
6874196.861566541,2020582.0
6909179.38597301,2019066.0
6891236.529006646,2017028.0
6981735.297678692,2017590.0
6933682.136850697,2017030.0
7008748.214442322,2015116.0
7018046.420704664,2019450.0
7031062.19703731,2022648.0
7092349.964540722,2021548.0
7390819.654088624,2025126.0
7110991.181571589,2030550.0
7007186.844806027,2035720.0
7109356.710126858,2038870.0
7111161.935947453,2038772.0
6976685.857890588,2039240.0
7135533.303738931,2039414.0
7055007.217600088,2036330.0
7084834.279040113,2033486.0
7102187.582023988,2034446.0
7038533.273080676,2036912.0
6947594.299280518,2040826.0
7240040.586791956,2043576.0
7074085.269071436,2050006.0
7015728.622595011,2051056.0
6975179.399569297,2045668.0
6893878.140767029,2042618.0
6834993.138036662,2041372.0
6899017.055194644,2040580.0
6825877.3444685405,2037546.0
6905409.1737285415,2037440.0
7021546.851765259,2040048.0
6869861.119651842,2040882.0
6932784.08119798,2043506.0
7232798.723454287,2046216.0
7135707.216416238,2047636.0
6985565.110982841,2039696.0
6919263.420058149,2040100.0
6734989.374651567,2041628.0
6827459.831083663,2039910.0
6937184.868877957,2036108.0
6861606.981955826,2034270.0
6901148.958043572,2033056.0
6938773.718231549,2035912.0
6860142.179164771,2038850.0
6904885.738616211,2040522.0
7032480.843366718,2042256.0
6976998.65076259,2044430.0
6887116.290331691,2042372.0
6960907.132978356,2038366.0
6927363.891908353,2034662.0
6819268.8868164215,2031688.0
6800020.20055116,2032186.0
6740250.307730355,2032054.0
6744495.94814509,2031696.0
6724718.339614851,2028046.0
6672247.477744244,2026324.0
6629618.048556657,2022978.0
6989373.335955692,2025442.0
6896452.946990285,2031048.0
6833618.157121032,2034268.0
6798260.102931588,2034304.0
6760374.960251926,2026566.0
6656898.195830467,2027082.0
6808779.783612321,2028684.0
6784478.480302224,2029052.0
6776593.180100269,2027604.0
6782785.871040562,2028978.0
6707013.66893471,2028258.0
6635703.175176353,2030070.0
6912761.235702957,2029776.0
6873695.523386297,2034554.0
6712349.101025834,2037026.0
6726870.943581995,2032936.0
6750693.142233384,2031360.0
6719797.953123137,2031312.0
6793892.290246584,2031558.0
6757781.05651299,2027408.0
6733173.761116932,2024204.0
6752123.005624164,2026868.0
6715972.482477846,2034508.0
6621520.714205182,2041816.0
6828432.071884642,2041700.0
6789634.795011716,2044304.0
6763647.458132184,2042580.0
6839979.256479647,2047622.0
6679851.832851712,2057334.0
6636118.0282975435,2058026.0
6774494.677362404,2056976.0
6680033.702971875,2056744.0
6707939.268051087,2062420.0
6662434.6989836,2062952.0
6697390.033788288,2062592.0
6523047.699386333,2064444.0
6730472.430052948,2067158.0
6579206.687155699,2064350.0
6592628.645180874,2058714.0
6658629.059726962,2057850.0
6814938.611242924,2061728.0
6890255.193434011,2072882.0
6673377.99675337,2074488.0
6592601.1236063,2058460.0
6567923.156363411,2049336.0
6607479.269278513,2053104.0
6347533.288491955,2057458.0
6380517.194054841,2060888.0
6660875.186097846,2064382.0
6619077.7900653565,2051452.0
6626884.333070119,2054292.0
6559623.754726549,2054986.0
6477590.955558544,2053530.0
6406945.949755021,2052042.0
6540053.8521081945,2048892.0
6446826.573466818,2044446.0
6487694.060220954,2044302.0
6571208.919161536,2039936.0
6396342.603366942,2036560.0
6418433.536791658,2035528.0
6687461.4681456275,2033284.0
6582977.018727752,2035708.0
6594915.511081715,2047728.0
6736786.2743045585,2057334.0
6669532.642405668,2057560.0
6693234.734060732,2038196.0
6820297.866491348,2034258.0
6753020.113072703,2033412.0
6662113.435399381,2027802.0
6650006.850814809,2022986.0
6483828.778161873,2025764.0
6472628.767798213,2029900.0
6691908.168124289,2032310.0
6490193.42094739,2028646.0
6416416.453295632,2029032.0
6486119.331544386,2024786.0
6560593.039916185,2022370.0
6449122.255672839,2018276.0
6572626.256927345,2016796.0
6532511.57388766,2018122.0
6458007.64487337,2016594.0
6426081.698651924,2017002.0
6405329.433936693,2020916.0
6426722.939326084,2024974.0
6675798.9304343965,2027500.0
6554658.6920339735,2027780.0
6525508.695508033,2024106.0
6606019.9672123,2021284.0
6642989.7736452175,2014328.0
6593518.578106169,2013864.0
6687146.801446723,2015904.0
6583433.850977772,2019168.0
6607303.8848355,2017314.0
6553741.746928877,2018482.0
6535286.166304742,2018120.0
6445843.950591903,2016492.0
6710549.299361714,2017500.0
6540013.055362956,2018976.0
6472503.68830029,2014506.0
6482652.645467733,2009582.0
6527644.720336593,2006490.0
6508987.184985664,2007492.0
6595269.078919299,2008312.0
6470769.755122283,2008292.0
6399397.487137741,2007268.0
6388797.669096867,2009174.0
6395174.199944772,2007544.0
6314008.627627924,2005894.0
6548877.972817221,2009962.0
6353748.143580503,2011716.0
6326816.0877555255,2010140.0
6427193.185997015,2005442.0
6445974.3720330885,2003390.0
6371767.850172993,2004848.0
6418327.708301482,2000352.0
6291982.76721655,1999774.0
6224301.433996791,1998474.0
6174273.887612439,1996536.0
6207800.781234197,1997234.0
6176857.226186426,1996308.0
6336777.1674307445,1995982.0
6215392.781413975,2000150.0
6266049.982155659,2002650.0
6250772.8607645435,1998592.0
6236217.239815287,1992994.0
6168170.660859854,1994088.0
6168135.803916268,1995952.0
6119005.708493234,1994126.0
6141094.343068809,1994068.0
6193605.542518238,1998120.0
6149104.461882169,1999958.0
6090633.018272094,1998080.0
6279336.009967197,1999498.0
6273778.190379646,2001458.0
6455054.5937273195,2001730.0
6408865.177297117,2002268.0
6467275.521143991,2001974.0
6421996.420603738,1998090.0
6487226.619107662,1995596.0
6298395.905176037,1997928.0
6363524.279624406,2001382.0
6349545.015542847,2001496.0
6341794.579695682,2000942.0
6263501.872941745,2000692.0
6543666.2995507615,2002210.0
6392669.66400745,2003302.0
6342995.05931536,1998956.0
6371251.363435993,1996592.0
6254115.920160354,1994546.0
6180925.268948209,1989752.0
6291153.36197935,1989060.0
6158306.138135973,1988734.0
6134316.974133129,1986944.0
6200664.759057597,1988434.0
6091584.667640851,1986844.0
6063487.087332953,1988766.0
6244398.996626255,1989206.0
6118706.544329725,1992108.0
6105667.354335409,1997300.0
6115573.4415215785,1995366.0
6067292.106335086,1987534.0
6024920.325042272,1985642.0
6130110.332441201,1983596.0
6028077.085540705,1984158.0
5981730.645935956,1980176.0
6054494.440769803,1979372.0
6072078.930048931,1976626.0
5995473.572220836,1977548.0
6209149.471309097,1977360.0
6099578.410908439,1979766.0
6015127.809868592,1977112.0
6074787.020036161,1978274.0
6057773.031668653,1975324.0
5993077.590503175,1975500.0
6104795.461924693,1978578.0
5910810.950256855,1976872.0
5919513.4354736395,1973170.0
5980186.317396729,1969864.0
5982340.585521611,1973240.0
5861806.896215672,1974886.0
6168847.4730769815,1975130.0
5939811.003100702,1977432.0
5882220.67640542,1981560.0
5935827.270945349,1982056.0
5938910.854200877,1981768.0
5945409.257794338,1989736.0
6055907.194569974,1993130.0
5961383.263683592,1995526.0
5932062.382746499,1994854.0
6016444.806547088,1995396.0
5999243.058309479,1996566.0
5846423.3922366435,1995782.0
6025907.820902018,1997068.0
5961641.102481164,2000754.0
5914666.831064831,2002982.0
5964282.689263593,2004668.0
6014835.660429066,2002152.0
6041562.430751412,2000072.0
6111853.930010315,2001806.0
6115074.483329892,1999190.0
6227871.742817852,1993430.0
6169774.883604673,1988734.0
6073985.726677659,1988970.0
5924045.079198369,1985014.0
6151445.674476651,1985378.0
6134539.238818443,1986630.0
6192362.297997771,1991606.0
6172452.564437621,1992646.0
6176324.75022072,1994392.0
6127602.621440928,1995772.0
6220568.169196277,1990406.0
6156576.33711403,1993568.0
6163100.292205657,1993354.0
6174085.714029989,1992500.0
6299579.295818297,1993508.0
6219602.61432664,1991242.0
6388312.411993651,1993928.0
6257730.735921869,1997786.0
6420257.884251421,2005106.0
6457883.479762686,2004148.0
6395548.184275715,2003594.0
6334682.271414505,2002236.0
6492893.971432911,1998324.0
6566455.306494919,1999858.0
6417438.800934824,2003492.0
6473991.673881501,2007134.0
6441204.836218474,2008820.0
6455006.09462563,2010750.0
6768214.711568796,2014406.0
6565074.214063463,2019814.0
6557027.890972564,2026388.0
6637363.341469164,2026894.0
6572730.126278502,2023628.0
6545204.827896691,2017114.0
6582491.679213432,2017766.0
6526277.208552654,2019928.0
6543049.546329078,2021046.0
6609460.896701402,2019626.0
6604008.6068219775,2019016.0
6608733.320494424,2021774.0
7000076.158041978,2019242.0
6912123.310235436,2023248.0
6808749.299106375,2034214.0
6777208.138254247,2039308.0
6777880.979198236,2036612.0
6766639.119804859,2037292.0
6778729.823170305,2037762.0
6708779.932242439,2028884.0
6686608.911988763,2029758.0
6696560.078504479,2032140.0
6765781.88832205,2029546.0
6784752.22581228,2035188.0
7035966.394664904,2040148.0
6905373.375183815,2036894.0
6889791.010273508,2039644.0
6940346.329693113,2039040.0
6883581.426945954,2034454.0
6813396.7615496805,2038642.0
6957987.698327338,2039502.0
6786872.181223879,2038622.0
6796503.640757018,2035364.0
6839147.578311196,2035772.0
6786682.758670606,2032684.0
6712572.031226713,2036756.0
6905902.907798346,2041080.0
6830757.251292264,2041898.0
6788041.910702579,2045726.0
6737130.289216919,2047220.0
6835289.771678124,2047340.0
6726579.060984694,2044410.0
6839536.891907235,2042852.0
6773354.460191407,2042438.0
6850668.241734318,2044350.0
6911363.430990489,2047054.0
6737000.89131415,2042006.0
6672555.092892126,2046006.0
6956362.772642733,2055634.0
7100716.859627493,2066572.0
7083152.743509272,2069068.0
6944504.4715230735,2066926.0
6898666.368294008,2057826.0
6769086.356310147,2059378.0
6853256.29674975,2060690.0
6860754.070762706,2053024.0
6827090.19139805,2049838.0
6637452.787743394,2050840.0
6591887.169934149,2041414.0
6592541.574615931,2045104.0
6863560.091211819,2051998.0
6665790.679296503,2056312.0
6632263.583350903,2052320.0
6630880.514107271,2048582.0
6689754.343803416,2050060.0
6547206.836067922,2049324.0
6620105.935393878,2049948.0
6619501.02896225,2050314.0
6604949.153930631,2050990.0
6600006.121687337,2051598.0
6529547.726032541,2050398.0
6509166.25806946,2052254.0
6616770.8136027865,2048718.0
6559313.391868514,2049122.0
6601416.122602201,2052076.0
6576892.112993896,2047636.0
6624799.761681215,2046336.0
6667990.970844819,2045924.0
6713623.684593976,2043180.0
6626707.477919203,2052118.0
6695460.075481813,2067752.0
6555174.100473736,2060890.0
6501263.400968214,2063696.0
6474816.693866708,2058848.0
6696737.997159555,2051978.0
6576991.321817052,2041646.0
6526674.458536438,2033164.0
6529757.311737377,2027160.0
6539171.657471206,2035308.0
6740013.515258616,2041544.0
6747797.597711189,2045444.0
6475178.18263387,2047636.0
6461682.526242155,2038664.0
6474679.7479980495,2033958.0
6349513.6745045725,2035800.0
6307547.053803325,2031652.0
6471286.035679453,2033472.0
6381637.490716678,2034582.0
6405198.160193409,2034942.0
6427214.121138147,2032208.0
6394047.037016046,2027490.0
6334067.528617573,2025828.0
6413755.527386722,2022338.0
6315674.910957837,2025230.0
6276185.476187628,2030272.0
6324209.270103194,2028010.0
6219635.181814408,2023176.0
6223556.162879925,2037066.0
6585372.674137178,2042656.0
6468610.218593897,2039672.0
6390626.061413346,2025882.0
6364498.081607941,2010708.0
6273694.901916282,1999634.0
6208276.57791554,2001280.0
6265994.364643692,2007670.0
6232961.424878542,2013042.0
6211921.900106404,2015948.0
6287248.316091563,2019492.0
6249564.456015245,2022176.0
6124395.91770182,2023424.0
6422560.237383092,2022510.0
6250258.168128991,2017122.0
6399062.99475829,2018818.0
6407557.977099322,2020364.0
6368316.776112389,2020410.0
6287777.299915256,2024548.0
6367752.803300254,2023354.0
6356346.7253445,2023556.0
6295836.918594979,2015960.0
6233432.8070765,2012964.0
6071567.299888635,2008108.0
5943138.764841371,2007864.0
6258857.961129281,2011978.0
6253474.002969376,2016252.0
6206157.1916163815,2017986.0
6208307.828576469,2013596.0
6190226.899204146,2015808.0
6219039.372222457,2017904.0
6265849.314273598,2016664.0
6257724.241303975,2012508.0
6269502.650762196,2011126.0
6363847.449601856,2012210.0
6315176.009637399,2008808.0
6260174.569187439,2011938.0
6535283.442252434,2015882.0
6433480.742056246,2016414.0
6328142.258178647,2018788.0
6472011.432108935,2012438.0
6495822.763864273,2008592.0
6502145.39985747,2006476.0
6530988.777730501,2007184.0
6404313.057843776,2003842.0
6298256.209847284,2005668.0
6283500.653015275,2008294.0
6280616.869779189,2008254.0
6212850.6639397275,2005502.0
6449963.595451206,2008406.0
6424286.095623728,2008844.0
6337426.3376900405,2006264.0
6313921.45715348,2000480.0
6341135.422694551,2001126.0
6340240.926437513,2001748.0
6372762.377130728,2001478.0
6239721.113966818,1999678.0
6194230.8571845,1998540.0
6208676.792947438,1997470.0
6184014.900217003,1998118.0
6132794.760210846,2000566.0
6247046.303048607,1995780.0
6133534.323378396,1998202.0
6191287.734638248,1997674.0
6220791.417225379,1994042.0
6187676.743295345,1992752.0
6154747.082177761,1992180.0
6191946.383744272,1987628.0
6086562.218862233,1987136.0
6132775.392384366,1990596.0
6109428.747309584,1992192.0
6023645.45299396,1990648.0
6047777.270952824,1992558.0
6211117.000108512,1992906.0
6109233.830892446,1994280.0
6030623.403896191,1994518.0
6042522.498418927,1988116.0
6012720.79386023,1987140.0
5962255.171406419,1986464.0
6044705.337603239,1984332.0
5952472.97361457,1982502.0
5912480.736436559,1981198.0
6004376.833974082,1982228.0
5977900.293086456,1984618.0
5917904.476697039,1985358.0
6044364.645119534,1985128.0
6042302.626818698,1986594.0
6242015.886751842,1989174.0
6099630.689464144,1986512.0
6159721.588090676,1985886.0
6192589.473053064,1982930.0
6302120.607883921,1982580.0
6052508.82768059,1980850.0
6029346.752481079,1978416.0
6098675.873637089,1977446.0
6119339.9748197505,1979806.0
5992284.194211594,1981080.0
6244888.93090941,1980540.0
6151414.099158565,1981514.0
6143155.194326214,1981412.0
6113004.662902943,1980502.0
6054713.703254897,1976124.0
5977752.290810251,1976204.0
6090226.063761993,1977480.0
5963555.147620792,1978012.0
5785246.231569813,1974714.0
5871560.902006094,1974950.0
5872311.3043356575,1974490.0
5731793.940244811,1971758.0
5926066.16719599,1972588.0
5839799.701471622,1967432.0
5795172.028779269,1969866.0
5839531.9419170525,1966378.0
5853764.559137749,1964212.0
5814508.062171259,1965458.0
5888316.083891087,1967766.0
5804642.130967726,1968506.0
5730519.233224805,1968788.0
5733003.305668617,1965948.0
5688168.703316948,1966808.0
5613046.293095296,1965484.0
5826334.742824659,1965790.0
5680580.408556968,1958702.0
5616893.362864958,1959988.0
5786522.59508259,1957568.0
5700528.311570668,1957312.0
5649778.048992152,1952262.0
5716780.80495226,1953118.0
5646048.467232147,1954592.0
5605262.472722384,1954144.0
5589284.367348654,1952318.0
5594224.851419856,1953008.0
5540853.71145435,1955378.0
5793709.8389293,1962218.0
5791117.734122096,1967560.0
5767375.304229896,1973736.0
5848869.131903923,1974844.0
5785343.045632325,1966646.0
5701070.440101429,1967952.0
5734149.925403249,1971474.0
5719615.751473956,1975816.0
5686098.3176607,1981234.0
5730254.789431246,1979456.0
5682582.7922385605,1975816.0
5625832.351497906,1976100.0
5832192.163990499,1975562.0
5798737.765156698,1978582.0
5755605.993486865,1978634.0
5725799.68573909,1975046.0
5754245.852478845,1973510.0
5715381.633477058,1971974.0
5888084.58592459,1972426.0
5818593.001960062,1970852.0
5832063.07486244,1972824.0
5678841.156990666,1974948.0
5713775.038614918,1977434.0
5707715.196548448,1977524.0
5814580.08536932,1977314.0
5731494.761702373,1979422.0
5812729.8062713435,1983760.0
5839744.434509284,1983120.0
5900748.380712366,1983148.0
5898402.702730951,1980868.0
6023097.0169449765,1984782.0
5993504.3765969,1979024.0
6009894.627996909,1979224.0
5858961.501200195,1981788.0
5807951.2687829165,1979994.0
5725850.375662936,1987444.0
5886441.488321198,1988670.0
5778537.4445046885,1988638.0
5813732.7178960545,1993806.0
5819238.061511134,1993626.0
5820456.154995533,1991268.0
5760060.442414972,1985064.0
